time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.odom_x,.odom_y,.odom_theta,.meas_rho,.meas_beta,.meas_theta,.delta_t,.gt_rho,.gt_beta,.gt_theta,.case0_x,.case0_y,.case0_t,rho,bearing,.case1_t,.case2_x,.case2_y,.case2_t,.case3_x,.case3_y,.case3_t,.case4_x,.case4_y,.case4_t,.case4_vj,.case4_wj
1970/01/01/09:00:28.223000,423,28,173000000,0,1.381829476,0.02170751147,0.01192705225,1.381999969,0.8999999762,342.7337638,0.05,-1.913707,-1.554225,5.981832637,-1.206257939,-2.736617804,5.983181,-1.997339359,-1.354057218,1.721792579,-1.157641292,-2.657529831,6.030349318,-1.205418348,-2.736255407,5.991303388,-1.243020296,-2.740457058,3.021287108,0.3452733159,0.03432751447
1970/01/01/09:00:28.274000,424,28,273000000,0,1.380977136,0.007953945582,0.01230770327,1.381000042,0.3300000131,342.691597,0.1,-1.906088,-1.564651,5.981096686,-1.205690742,-2.726049423,5.982668877,-1.987734513,-1.366102499,1.769189715,-1.149511576,-2.64429307,6.03295881,-1.204246759,-2.725282907,5.999002341,-1.157415867,-2.713759422,3.024393794,0.3674432933,0.05643934757
1970/01/01/09:00:28.374000,425,28,324000000,0,1.371959523,0.01053609985,0.01201005965,1.371999979,0.4399999976,342.6841778,0.051,-1.898397,-1.575208,5.980967197,-1.210560679,-2.741331816,5.981786251,-1.984747253,-1.3820914,1.730645776,-1.152742743,-2.644425154,6.032444928,-1.209693313,-2.741020203,5.990985368,-1.206268311,-2.781799078,3.028949104,0.3654392362,0.04308825731
1970/01/01/09:00:28.423000,426,28,374000000,0,1.38584752,0.02056097083,0.01132883969,1.386000037,0.8500000238,342.634358,0.05,-1.890741,-1.585478,5.980097678,-1.220399022,-2.73137641,5.981111526,-1.981294261,-1.402971089,1.753983378,-1.179727912,-2.664075851,6.025982801,-1.219357848,-2.73093152,5.992901985,-1.258230329,-2.700139761,3.035808248,0.342772603,0.05929775164
1970/01/01/09:00:28.473000,427,28,423000000,0,1.380697166,0.02892148389,0.01178075316,1.381000042,1.200000048,342.6094681,0.049,-1.882703,-1.595862,5.979663267,-1.226017714,-2.7321105,5.980555534,-1.966808196,-1.411415793,1.751554608,-1.191721082,-2.671188831,6.023591105,-1.22512114,-2.731802225,5.990990106,-1.26706481,-2.718666553,3.044360361,0.3437485993,0.05654223636
1970/01/01/09:00:28.574000,428,28,473000000,0,1.381447595,0.03906992253,0.0109448337,1.381999969,1.620000005,342.5676611,0.05,-1.87507,-1.60593,5.978933597,-1.215437651,-2.750705957,5.979589939,-1.968065949,-1.423010919,1.734000325,-1.136807799,-2.622535944,6.035461489,-1.214543462,-2.750368595,5.989697639,-1.056141376,-2.846901417,3.05326154,0.4153747857,0.05372404307
1970/01/01/09:00:28.623000,429,28,523000000,0,1.388974143,0.0084848656,0.01127798891,1.389000058,0.349999994,342.9133502,0.05,-1.86716,-1.616255,5.98496701,-1.220896244,-2.730238676,5.980484009,-1.96,-1.43,1.776362777,-1.167391896,-2.651789427,6.02615333,-1.219636321,-2.729779482,5.995921884,-1.202029705,-2.700573444,3.06052211,0.3752836883,0.06597061455
1970/01/01/09:00:28.623000,430,28,573000000,0,1.400989695,-0.005379440661,0.01190870764,1.401000023,-0.2199999988,342.5694338,0.05,-1.859273,-1.626766,5.978964536,-1.226713896,-2.746623755,5.97905159,-1.946305752,-1.430889935,1.736828923,-1.155829906,-2.631113052,6.030651216,-1.225826621,-2.746254444,5.988259439,-1.183032274,-2.799973011,3.065688284,0.401740402,0.03347209468
1970/01/01/09:00:28.724000,431,28,673000000,0,1.386809314,0.0229962763,0.01221203337,1.386999965,0.9499999881,342.697582,0.1,-1.851489,-1.636995,5.981201145,-1.245641232,-2.721114159,5.979231358,-1.936676715,-1.443089361,1.791365623,-1.233383775,-2.706623793,6.007549618,-1.244378567,-2.720486879,5.99362493,-1.371822357,-2.630130053,3.069178943,0.3175379634,0.05384948105
1970/01/01/09:00:28.774000,432,28,773000000,0,1.39442157,-0.04016756242,0.01215057781,1.394999981,-1.649999976,342.4448697,0.1,-1.843415,-1.647572,5.976790483,-1.273966908,-2.720393896,5.977639675,-1.934006962,-1.454163248,1.759476185,-1.303584576,-2.755714893,5.993669007,-1.273417234,-2.72019124,5.982372675,-1.515453577,-2.627841473,3.072460162,0.271465838,0.03152295947
1970/01/01/09:00:28.923000,433,28,823000000,0,1.383993852,0.004106404515,0.01235906899,1.383999944,0.1700000018,342.4309961,0.05,-1.835014,-1.658199,5.976548344,-1.279243588,-2.727722645,5.976984501,-1.925708216,-1.465878288,1.744031668,-1.306812882,-2.755249023,5.993332211,-1.279043794,-2.727777004,5.977314178,-1.385818362,-2.705841303,3.075881007,0.3111932874,0.03317568079
1970/01/01/09:00:28.923000,434,28,873000000,0,1.374834118,0.02135760747,0.01223191449,1.375,0.8899999857,342.3588409,0.05,-1.826756,-1.668506,5.975288996,-1.291419029,-2.7429986,5.975378513,-1.92301074,-1.477106122,1.702588558,-1.313724637,-2.752380848,5.992557857,-1.29197371,-2.743593693,5.965985332,-1.350935817,-2.764380932,3.079458932,0.3412057459,0.02839580551
1970/01/01/09:00:28.973000,435,28,973000000,0,1.380697166,0.02892148389,0.01243291033,1.381000042,1.200000048,342.3177714,0.1,-1.817798,-1.67915,5.9745722,-1.303830862,-2.709434032,5.975435734,-1.913832796,-1.488746176,1.794505119,-1.352323771,-2.771422863,5.987495605,-1.303355336,-2.709269762,5.979796712,-1.403110623,-2.592737198,3.083351016,0.295225054,0.06384329498
1970/01/01/09:00:29.074000,436,29,73000000,0,1.381979741,0.007477302992,0.01202631741,1.381999969,0.3100000024,342.3188921,0.1,-1.808986,-1.68922,5.974591759,-1.292610526,-2.691298485,5.975389481,-1.909757163,-1.505183533,1.898975492,-1.317669392,-2.748497009,5.989633952,-1.290495157,-2.689851999,5.999991361,-1.150196075,-2.688385963,3.088674271,0.4113012552,0.08301703632
1970/01/01/09:00:29.173000,437,29,123000000,0,1.382731055,0.02727406303,0.01230819949,1.383000016,1.129999995,342.3174933,0.05,-1.799903,-1.699568,5.974567345,-1.307438016,-2.681599617,5.974990845,-1.897365458,-1.512128795,1.901374102,-1.366238594,-2.785466433,5.979214076,-1.305566311,-2.680535555,5.997914318,-1.384669065,-2.643482685,3.096842412,0.3542871177,0.07158057392
1970/01/01/09:00:29.273000,438,29,173000000,0,1.383987802,0.005797268325,0.01219769911,1.383999944,0.2399999946,342.265549,0.05,-1.791216,-1.709856,5.973660746,-1.308040619,-2.691509485,5.974067211,-1.884974621,-1.523778781,1.882570386,-1.351460576,-2.771569729,5.981413666,-1.306361318,-2.690581799,5.99432597,-1.282431722,-2.724472046,3.107471467,0.3928677142,0.06394654512
1970/01/01/09:00:29.323000,439,29,223000000,0,1.384696237,0.02900525249,0.01225973516,1.38499999,1.200000048,342.5915337,0.05,-1.781823,-1.720559,5.979350252,-1.303179026,-2.714831114,5.974300861,-1.871913441,-1.530231171,1.843318939,-1.315374851,-2.741899729,5.988917027,-1.302018046,-2.714367867,5.987392459,-1.201860428,-2.810164928,3.118187788,0.4155901074,0.05696626008
1970/01/01/09:00:29.324000,440,29,273000000,0,1.392999243,0.001458745897,0.01181735914,1.393000007,0.05999999866,342.1768464,0.05,-1.772517,-1.730889,5.972112594,-1.318418384,-2.713531256,5.973003864,-1.866478773,-1.544610618,1.836876273,-1.349514842,-2.764780045,5.980760221,-1.317436576,-2.713069677,5.983239655,-1.34120822,-2.721154451,3.126024317,0.3568426669,0.06927396357
1970/01/01/09:00:29.375000,441,29,373000000,0,1.382893832,0.0171374726,0.01145599939,1.383000016,0.7099999785,342.1303013,0.1,-1.763451,-1.741136,5.971300229,-1.330281496,-2.702358961,5.972332954,-1.865205165,-1.558522697,1.858040452,-1.38395822,-2.789227486,5.972853486,-1.329163194,-2.701808214,5.984658126,-1.401896477,-2.6528337,3.129864041,0.3318706453,0.08115678281
1970/01/01/09:00:29.523000,442,29,423000000,0,1.384998282,0.002175552089,0.01159606918,1.38499999,0.09000000358,342.0994366,0.05,-1.754316,-1.751285,5.970761537,-1.337609053,-2.704564333,5.971689701,-1.833859758,-1.567006562,1.848997235,-1.397716403,-2.796733856,5.970324848,-1.336765647,-2.704255104,5.981025879,-1.407245636,-2.682495594,3.152448602,0.3345128894,0.07687939703
1970/01/01/09:00:29.524000,443,29,473000000,0,1.378999759,0.0007220426355,0.01150260158,1.378999949,0.02999999933,342.0391471,0.05,-1.745447,-1.760725,5.969709288,-1.353216529,-2.682217836,5.970954418,-1.837672958,-1.573982117,1.900717854,-1.44127357,-2.8214221,5.962214235,-1.35182333,-2.6814363,5.987334404,-1.454897285,-2.588189125,3.153338719,0.3100121319,0.1052649841
1970/01/01/09:00:29.573000,444,29,573000000,0,1.385890604,-0.01741653244,0.01158031908,1.386000037,-0.7200000286,342.0537299,0.1,-1.73596,-1.770639,5.969963805,-1.344708085,-2.685530901,5.970386982,-1.836847379,-1.580229372,1.918892622,-1.400928617,-2.789752007,5.968931351,-1.342923045,-2.684500933,5.991745446,-1.247772694,-2.724947929,3.155677461,0.3938803971,0.08781756461
1970/01/01/09:00:29.723000,445,29,623000000,0,1.389913271,-0.01552612565,0.01204031566,1.389999986,-0.6399999857,342.3792383,0.05,-1.726454,-1.780784,5.975644998,-1.347937465,-2.680401802,5.971040249,-1.825109129,-1.587896788,1.92901969,-1.408471465,-2.793123245,5.967467103,-1.346144319,-2.679556131,5.992986176,-1.321798921,-2.682892323,3.159534638,0.3762940466,0.09104983509
1970/01/01/09:00:29.773000,446,29,673000000,0,1.383999859,-0.0004831070967,0.0124393633,1.383999944,-0.01999999955,342.1826735,0.05,-1.716892,-1.790777,5.972214296,-1.359930754,-2.679733992,5.97056818,-1.811197477,-1.59803368,1.918046951,-1.437147737,-2.81159091,5.961067293,-1.358376741,-2.679003477,5.988971416,-1.412982702,-2.664742231,3.164770626,0.3528292775,0.08727831393
1970/01/01/09:00:29.773000,447,29,773000000,0,1.379829748,-0.02167609724,0.01278652091,1.379999995,-0.8999999762,341.9450101,0.1,-1.706777,-1.800928,5.968066288,-1.359786749,-2.690579414,5.969170094,-1.794839661,-1.61043752,1.902711749,-1.403568029,-2.772461176,5.97065479,-1.358278871,-2.689744949,5.985976134,-1.283751369,-2.747344017,3.170617479,0.4171447754,0.07603262365
1970/01/01/09:00:29.874000,448,29,873000000,0,1.374908776,-0.01583851331,0.01292077752,1.375,-0.6600000262,341.8760297,0.1,-1.696595,-1.811012,5.966862352,-1.360693455,-2.68866992,5.968156815,-1.780435803,-1.623804341,1.924743056,-1.376694679,-2.733289957,5.980822716,-1.358774543,-2.687442064,5.989460919,-1.252350211,-2.72638011,3.176673772,0.4286725819,0.09524169564
1970/01/01/09:00:30.023000,449,29,923000000,0,1.372891619,0.01725317377,0.0134464127,1.373000026,0.7200000286,341.8456104,0.05,-1.686484,-1.820989,5.966331435,-1.359985828,-2.69900322,5.967396736,-1.768160579,-1.626245537,1.90454495,-1.352578282,-2.703453779,5.989469562,-1.358393669,-2.698206663,5.985454265,-1.27791357,-2.757306814,3.182747517,0.4259812236,0.08764507622
1970/01/01/09:00:30.074000,450,29,973000000,0,1.372790911,0.02396215449,0.01363426126,1.373000026,1,341.9807244,0.05,-1.676361,-1.831049,5.968689619,-1.372006655,-2.673125744,5.967529297,-1.755034438,-1.636440614,1.958297014,-1.419253826,-2.769813538,5.96784455,-1.369828105,-2.671962976,5.993431363,-1.420138359,-2.604004622,3.18880381,0.3742495477,0.1182367504
1970/01/01/09:00:30.074000,451,30,74000000,0,1.375571505,0.03433892925,0.01366622231,1.376000047,1.429999948,341.8025075,0.101,-1.666402,-1.840624,5.965579147,-1.380184054,-2.690024853,5.965872765,-1.747506371,-1.644701703,1.906263471,-1.409532189,-2.748450518,5.972621266,-1.378640652,-2.689172506,5.982299183,-1.388094425,-2.728827477,3.19447613,0.3999773562,0.06951864064
1970/01/01/09:00:30.173000,452,30,123000000,0,1.379671593,0.03010454124,0.0128641146,1.379999995,1.25,341.7943328,0.049,-1.656459,-1.850598,5.965436472,-1.385525346,-2.668425798,5.965948582,-1.745907235,-1.664547641,1.956547856,-1.443841457,-2.779645205,5.962647084,-1.383474827,-2.667408466,5.990278755,-1.421001554,-2.605396509,3.199205972,0.3815715611,0.09029782563
1970/01/01/09:00:30.224000,453,30,173000000,0,1.365729679,0.02717717279,0.01255291279,1.366000056,1.139999986,341.7509338,0.05,-1.645795,-1.860784,5.964679016,-1.382316351,-2.657942057,5.965557575,-1.749270665,-1.672284928,1.996139646,-1.421524048,-2.751188755,5.970024083,-1.37965095,-2.656520605,5.998179917,-1.318997741,-2.647932529,3.20280135,0.4143800139,0.08953481168
1970/01/01/09:00:30.273000,454,30,223000000,0,1.369663466,0.03036449673,0.01205368139,1.370000005,1.269999981,341.7358672,0.05,-1.634727,-1.871101,5.964416055,-1.376391292,-2.658311605,5.965220451,-1.757863791,-1.67952718,2.005387306,-1.387817383,-2.714158773,5.980859671,-1.373607159,-2.657058001,6.00111628,-1.27398181,-2.691931486,3.206187289,0.4262428284,0.08494496346
1970/01/01/09:00:30.323000,455,30,273000000,0,1.366917348,0.01503064688,0.01171846744,1.366999984,0.6299999952,341.7004648,0.05,-1.624036,-1.880688,5.963798166,-1.387614012,-2.666445255,5.964142799,-1.758614697,-1.689490065,1.972768307,-1.415096402,-2.735307932,5.97316942,-1.385252476,-2.665332317,5.993617419,-1.397507548,-2.695096493,3.210690239,0.3957888484,0.06951016188
1970/01/01/09:00:30.424000,456,30,323000000,0,1.382964607,-0.009896456027,0.01145091337,1.383000016,-0.4099999964,341.6785264,0.05,-1.613158,-1.890384,5.963415269,-1.396233916,-2.668956041,5.963626862,-1.753580001,-1.700340668,1.959064126,-1.442926049,-2.75937295,5.965211246,-1.394223094,-2.66819191,5.989349935,-1.450780749,-2.662256002,3.217200317,0.3840464354,0.07143974304
1970/01/01/09:00:30.474000,457,30,373000000,0,1.372799192,-0.02348295907,0.01159899449,1.373000026,-0.9800000191,341.7758238,0.05,-1.602787,-1.900088,5.965113428,-1.411018133,-2.686793327,5.962791443,-1.742177994,-1.706166243,1.906309843,-1.46942687,-2.776725769,5.95890126,-1.409766912,-2.686373711,5.976689134,-1.504549026,-2.703798532,3.225141565,0.377612859,0.05455821007
1970/01/01/09:00:30.523000,458,30,423000000,0,1.367028029,-0.05156017309,0.01165900404,1.368000031,-2.160000086,341.9465544,0.05,-1.592106,-1.910038,5.96809324,-1.415659308,-2.676706076,5.963492393,-1.730108695,-1.713040453,1.925130963,-1.484611273,-2.786126137,5.955561612,-1.414317012,-2.676319838,5.978954826,-1.464126587,-2.635338306,3.233362066,0.3783481419,0.06861911714
1970/01/01/09:00:30.523000,459,30,474000000,0,1.368432327,-0.03941891901,0.01129252707,1.368999958,-1.649999976,341.5339017,0.051,-1.580681,-1.920202,5.960891091,-1.413924456,-2.684565067,5.962201118,-1.721280335,-1.727743033,1.926665783,-1.444822311,-2.741927385,5.966887299,-1.412465572,-2.68393445,5.978470568,-1.324795842,-2.738214016,3.240849528,0.4453866482,0.06108012795
1970/01/01/09:00:30.573000,460,30,573000000,0,1.370542688,-0.03541019045,0.01124162324,1.371000051,-1.480000019,341.5517971,0.099,-1.568872,-1.929906,5.961203426,-1.435515046,-2.668433666,5.961558342,-1.710194199,-1.738385186,1.943384528,-1.538891435,-2.828568459,5.939203266,-1.434133291,-2.667834997,5.976963077,-1.570142746,-2.59931922,3.248302084,0.3517192304,0.06494031847
1970/01/01/09:00:30.674000,461,30,673000000,0,1.363835408,-0.02118674603,0.01135312751,1.363999963,-0.8899999857,341.491519,0.1,-1.557823,-1.939606,5.960151374,-1.438933372,-2.681152105,5.960198402,-1.698963742,-1.745759724,1.92072928,-1.51526773,-2.79901576,5.945920531,-1.43784833,-2.680681229,5.970724348,-1.429409027,-2.719812632,3.256016439,0.4314736724,0.05294892192
1970/01/01/09:00:30.774000,462,30,773000000,0,1.362804712,-0.02307407159,0.01131130131,1.363000035,-0.9700000286,341.4452193,0.1,-1.546373,-1.949453,5.959343292,-1.454228997,-2.684128046,5.958928585,-1.690032869,-1.753213903,1.904283166,-1.546786308,-2.817439795,5.938931648,-1.453611374,-2.683993816,5.96303225,-1.507731915,-2.684034824,3.264097314,0.3966482878,0.05427716672
1970/01/01/09:00:30.923000,463,30,823000000,0,1.37145835,-0.03854785331,0.01184302223,1.371999979,-1.610000014,341.4275075,0.05,-1.535482,-1.959131,5.959034163,-1.437735081,-2.677976608,5.959162712,-1.675751606,-1.754543824,1.962010145,-1.472433805,-2.748411179,5.95856205,-1.43624413,-2.677282333,5.975434426,-1.266135573,-2.724362612,3.271200804,0.4556788504,0.07303826511
1970/01/01/09:00:30.924000,464,30,873000000,0,1.370733424,-0.02703741242,0.01173933788,1.371000051,-1.129999995,341.3426513,0.05,-1.52453,-1.968166,5.957553143,-1.464075685,-2.665690184,5.957986832,-1.667863586,-1.764396919,1.961602211,-1.592068195,-2.864721537,5.921127681,-1.462862611,-2.665098906,5.970188175,-1.591865063,-2.618475914,3.277431629,0.3292964101,0.04939343408
1970/01/01/09:00:31.023000,465,30,973000000,0,1.365743721,-0.02646207539,0.01156163326,1.366000056,-1.110000014,341.283331,0.1,-1.513361,-1.976346,5.956517809,-1.464622498,-2.687157869,5.956388474,-1.659990135,-1.776417179,1.919640541,-1.542695045,-2.808463097,5.935709153,-1.464058757,-2.687049866,5.959930483,-1.417680264,-2.766670465,3.283348295,0.4292576313,0.04208259284
1970/01/01/09:00:31.073000,466,31,73000000,0,1.362400125,-0.04043509287,0.01101765972,1.363000035,-1.700000048,341.3039126,0.1,-1.502236,-1.984833,5.956877025,-1.466335416,-2.68253684,5.956087112,-1.653628602,-1.7896588,1.949427128,-1.527473211,-2.784266472,5.942004446,-1.465457082,-2.68220377,5.963584695,-1.402525306,-2.704287052,3.289614027,0.4218930602,0.06506708264
1970/01/01/09:00:31.174000,467,31,173000000,0,1.351944317,-0.01227019386,0.0115048195,1.351999998,-0.5199999809,341.2333896,0.1,-1.490026,-1.994144,5.955646167,-1.479015827,-2.681393147,5.955071926,-1.641264913,-1.792454514,1.94998312,-1.556742311,-2.802840471,5.934776966,-1.478359342,-2.681206226,5.95971549,-1.495698452,-2.682899475,3.296525531,0.3884417713,0.05715248361
1970/01/01/09:00:31.273000,468,31,223000000,0,1.356541162,-0.03528535835,0.01150131578,1.356999993,-1.49000001,341.2236576,0.05,-1.478401,-2.003188,5.95547631,-1.494106412,-2.667739153,5.954923153,-1.632463096,-1.7986924,1.967500925,-1.634218693,-2.8767941,5.911716197,-1.493516445,-2.667633772,5.959196393,-1.625920773,-2.587090015,3.303873367,0.3505520821,0.05919077247
1970/01/01/09:00:31.323000,469,31,273000000,0,1.359476378,-0.03773615704,0.01175627288,1.360000014,-1.590000033,341.1920484,0.05,-1.466789,-2.012494,5.954924627,-1.507635713,-2.686425209,5.953746319,-1.617352111,-1.806025138,1.916948676,-1.649740458,-2.882450104,5.909067992,-1.5081141,-2.68697691,5.944636528,-1.622085929,-2.68838048,3.311605176,0.3683862984,0.04011777788
1970/01/01/09:00:31.373000,470,31,323000000,0,1.356909963,-0.0156311727,0.011619815,1.356999993,-0.6600000262,341.1760397,0.05,-1.455001,-2.021941,5.954645222,-1.503312826,-2.68022275,5.953840733,-1.608656169,-1.814189355,1.945629239,-1.624304295,-2.857888222,5.915760521,-1.503348112,-2.68046546,5.95022798,-1.471398354,-2.678195,3.319057732,0.3913123906,0.05465391278
1970/01/01/09:00:31.424000,471,31,373000000,0,1.36335649,-0.04189248189,0.01184755169,1.363999963,-1.75999999,341.1384833,0.05,-1.443669,-2.031029,5.953989739,-1.517110467,-2.66681695,5.953402519,-1.595827563,-1.81981794,1.967560172,-1.673916221,-2.894795418,5.903443489,-1.517080069,-2.667020798,5.950902526,-1.592048168,-2.610142469,3.325794703,0.3559631705,0.05443205684
1970/01/01/09:00:31.523000,472,31,424000000,0,1.350723078,-0.0273502316,0.01150941865,1.350999951,-1.159999967,341.1017483,0.051,-1.432342,-2.039622,5.953348593,-1.529072285,-2.652548552,5.953225136,-1.586352198,-1.834959067,1.986240983,-1.719221711,-2.926798582,5.893421326,-1.529001594,-2.652704954,5.951436971,-1.654371619,-2.560762882,3.331624103,0.341498971,0.05567632988
1970/01/01/09:00:31.573000,473,31,473000000,0,1.349288735,-0.04381752147,0.01178862613,1.350000024,-1.860000014,341.2146315,0.049,-1.42129,-2.048021,5.955318776,-1.533700347,-2.661897421,5.952796936,-1.57752797,-1.838790801,1.97234869,-1.710004568,-2.913989544,5.895985637,-1.533914804,-2.662201405,5.946970407,-1.567107439,-2.670948267,3.336947357,0.3793447018,0.04659800231
1970/01/01/09:00:31.624000,474,31,523000000,0,1.34979028,-0.02379633209,0.01141974711,1.350000024,-1.00999999,341.382888,0.05,-1.409925,-2.056682,5.958255405,-1.514787436,-2.653589964,5.95382452,-1.569717043,-1.855445656,2.02182126,-1.638109088,-2.858163595,5.912289802,-1.514162064,-2.653523445,5.959121231,-1.321819782,-2.704707861,3.341921545,0.4222301543,0.06512030214
1970/01/01/09:00:31.624000,475,31,573000000,0,1.349218242,-0.04593692511,0.01195380141,1.350000024,-1.950000048,341.0403581,0.05,-1.398238,-2.065414,5.952277131,-1.532834411,-2.655379772,5.952449799,-1.565030526,-1.850983878,1.996373892,-1.690328479,-2.896119595,5.898604635,-1.532676458,-2.655518532,5.951434259,-1.557067752,-2.676872492,3.346791014,0.3456134796,0.02643531933
